,nombre,domicilio,alcaldia,latitud,longitud,Colonia name,nivel escolar
603,Preescolar General - Dr. Jose I. Galicia,"La Cenicienta S/N, Miguel Hidalgo, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.28747200013,-99.04743199991,Miguel Hidalgo,Preescolar
604,Preescolar General - David Vilchis,"Division Del Norte Y Bambu, Xotepingo, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.33861199973273,-99.14799299994586,El Rosedal Ii,Preescolar
605,Primaria General - Tlamachkali,"Ponciano Arriaga S/N, La Nopalera, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.3037880002,-99.04307900007,Unidades Habitacionales De Santa Ana Poniente Ii,Primaria
606,Primaria General - Liberacion Campesina,"Mariscal Rommel Y Sanchez Colin, Colonia Providencia, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.4921384822288,-99.20862689634323,Providencia,Primaria
607,Primaria General - Profr. Ramon Espinosa Villanueva,"Calle 3 S/N.Y Carril, San Juan Xalpa, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33899365535,-99.08506976684,San Juan Xalpa I,Primaria
608,Escuela Secundaria Tecnica 53,"Calle 31, 6 Y 29, Santa Cruz Meyehualco, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34480721083,-99.03885194983,Santa Cruz Meyehualco (U Hab) I,Secundaria
609,Telesecundaria 52,"Av Ermita Iztapalapa Y Joaquin B, El Santuario, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35586704285,-99.09540038478,El Santuario,Secundaria
610,Primaria General - Mexico-Japon,"Chimalpopoca No.1, Mixcoatl, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32430098233,-99.04939538181,Mixcoatl,Primaria
611,Primaria General - Republica De Liberia,"Ret 29 De Fray Servando T M, Jardin Balbuena, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.41563768035,-99.10071826802,Jardin Balbuena Iii,Primaria
612,Primaria General - Lorenzo Pedrero Padilla,"Norte 31-A No 143, Unidad Lindavista Vallejo, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.49953900021,-99.15075999995,Lindavista Vallejo (U Hab),Primaria
613,Primaria General - Mtro. Miguel A. Quintana,"Bonao Y Sierra Vista No 88, Lindavista, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.50056255919,-99.13051120283,Lindavista Ii,Primaria
614,Secundaria General - Dr. Enrique Gonzalez Martinez,"Av San Juan Y Talisman, Industrial, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47253786265,-99.10513646459,Granjas Modernas-San Juan De Aragon (Ampl),Secundaria
615,Primaria General - Martires Del Agrarismo,"Calz San Isidro Y Francita S/N, Petrolera, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.48340499989032,-99.2007589997919,Petrolera,Primaria
616,Preescolar General Con Servicio Asistencial - Jorge Luis Borges,"Francisco Villa Y Estado De Mexico, Loma De La Palma, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.54794340908,-99.14310882374,Loma De La Palma,Preescolar
617,Preescolar General - Compositores Mexicanos,"Cda. Abel Dominguez Lte 13 Mza 87, Compositores Mexicanos, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.56413200009,-99.13879500015,Compositores Mexicanos,Preescolar
618,Primaria General - Gral. Gertrudis G. Sanchez,"Norte 84 A Y Oriente 115, Gertrudis Sanchez 1A Seccion, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.46389226099,-99.10041834576,Gertrudis Sanchez 2a Seccion,Primaria
619,Primaria General - Gregorio Torres Quintero,"Calle De La Piedad S/N, Loma De La Palma, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.55274796962,-99.13940228209,Loma De La Palma,Primaria
620,Preescolar General - Ermilo Abreu Gomez,"Av. Rio San Javier S/N, Jorge Negrete, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.51894418484,-99.14247275055,La Candelaria Ticoman (Barr),Preescolar
621,Primaria General - Gral. Jose Mariano Monterde,"Zona Hab Del H Colegio Militar, San Pedro Martir, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.263508079573,-99.17043730438,San Pedro Martir (Pblo),Primaria
622,Primaria General - Maestro Manuel Borja Soriano,"Eten No 716, Lindavista, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.49288899992,-99.1382330001,Lindavista I,Primaria
623,Preescolar General - Tzinti,"Cuauhtemoc S/N, Pueblo Quieto, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.29806900009,-99.16051500025,Toriello Guerra,Preescolar
624,Secundaria General - Republica De Guatemala,"Oriente 95 Y Norte 64-A, Martires De Rio Blanco, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.46156919601,-99.1113611998,Martires De Rio Blanco,Secundaria
625,Secundaria General - Olof Palme,"Prol Cuauhtemoc Y Av Atzayacatl, Santa Isabel Tola, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.49765501824,-99.11480149057,Santa Isabel Tola (Pblo),Secundaria
626,Primaria General - Profr. Castulo Ramirez Lugo,"Fernando Arruti No.87, Ampliacion Santa Martha, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.37847296989,-99.01859098389,Sta Martha Acatitla Nte (Ampl) I,Primaria
627,Telesecundaria 1,"M Lerdo De Tejada Y E Uranga S/N, El Tepetatal, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.56238081196,-99.13832651057,Tepetatal,Secundaria
628,Preescolar General - Huitzitzilin,"Muicle Y Piñuela S/N, El Molino Iatapalapa, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.29291136737,-99.06916293776,Cananea (U Hab),Preescolar
629,Primaria General - Heroes De Zacapoaxtla,"Norte 21 No 110 Bis, Moctezuma 2A Seccion, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.43057400005,-99.09618800005,Moctezuma 2a Seccion Ii,Primaria
630,Preescolar General - Rafael Donde,"Av Mexico 68 S/N 7A Seccion, Pedregal De Carrasco, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.30469636143944,-99.16894373931312,Villa Panamericana 7ma. Sección (U Hab),Preescolar
631,Primaria General - Artemio De Valle Arizpe,"Priv Cucurpe No 10, El Parque, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.41489656298,-99.11840642653,El Parque,Primaria
632,Preescolar General - Magdalena Mixiuhca,"Eje 4 Y Trigo, Ex-Ejido Magdalena Mixhuca, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.39320008684,-99.08912104698,Ex Ejidos De La Magdalena Mixihuca,Preescolar
633,Preescolar General - Yoloxochitl,"Prolongacion Calle 7 Y Av. Del Rosal, Colonia Olivar Del Conde 1A Seccion, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.37297272970199,-99.20618486765008,Olivar Del Conde 1ra Seccion I,Preescolar
634,Escuela Secundaria Tecnica 111,"Oyameles Esq. Francisco Cesar Morales S/N, Conj Habit Solidaridad Infonavit, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.37057499989,-99.0068699999,Solidaridad El Salado (U Hab),Secundaria
635,Primaria General - Tlazotli,"Av. Hidalgo Y Calle 30 No 38, Colonia Olivar Del Conde 2A Seccion, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.37100099996663,-99.22001899998452,Olivar Del Conde 2da Seccion Ii,Primaria
636,Preescolar General Con Servicio Asistencial - Miguel Leon Portilla,"Fresnos S/N, Colonia Torres De Potrero, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.32977499987214,-99.24219900001958,Predio La Angostura,Preescolar
637,Primaria General - Himno Nacional Mexicano,"Fiscales S/N, Ampliacion Sifon, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.37249899962,-99.11318499996,El Sifon,Primaria
638,Secundaria General - Jose Pages Llergo,"Calz De La Naranja No 745, Santiago Ahuizotla, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.47272100013633,-99.2120969999836,Santiago Ahuizotla (Pblo),Secundaria
639,Primaria General - Manuel Doblado,"Henequen No 40, Colonia Estado De Hidalgo, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.39887400939853,-99.210245177216,Las Palmas,Primaria
640,Secundaria General - Vicente Riva Palacio Guerrero,"Av Civilizaciones Y Aldebarran, Unidad Infonavit El Rosario, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.50870599946017,-99.2074879999571,El Rosario A (U Hab),Secundaria
641,Secundaria General - Secundaria Federal,"Venustiano Carranza No 121, Cuautepec De Madero, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.549639000204,-99.13685,Valle De Madero,Secundaria
642,Primaria General - Trinidad Y Tobago,"Juan Fco Y Pto Ensenada, El Olivo, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.472658759758,-99.08671000008,El Olivo,Primaria
643,Primaria General - Juan Montalvo,"Miguel Angel Y Napoleon, Moderna, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.39535599979973,-99.13533900008882,Moderna,Primaria
644,Primaria General - Heroes Del 47,"Miguel Negrete No 10, Nativitas, Delegacion Benito Juarez, Mexico Df..",Venustiano Carranza,19.4338679365153,-99.1237539297146,Centro I,Primaria
645,Primaria General - Hidroelectrica De Cupatitzio,,Gustavo A. Madero,19.48627700026,-99.086213,La Esmeralda Ii,Primaria
646,Preescolar General - Galacion Gomez,"Tetrazzini No 97, Peralvillo, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.46078299994926,-99.13327099978,Peralvillo Ii,Preescolar
647,Primaria General - Profra. Maria Hazas Vargas,"Pipila No. 2 Y Av. De Las Torres, San Miguel Teotongo, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34791315525,-98.99521808035,San Miguel Teotongo Ii,Primaria
648,Primaria General - Pintor Diego Rivera,"Av Morelos S/N, Pueblo San Salvador Cuauhtenco, Delegacion Milpa Alta, Mexico Df.",Milpa Alta,19.19222541179,-99.08950581688,San Salvador Cuauhtenco (Pblo),Primaria
649,Primaria General - Juarez Y Constitucion,"Francisco Presa No 3, Barrio San Sebastian, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.25560199966,-99.01051800009,Santiago Tulyehualco (Pblo),Primaria
650,Primaria General - Gral. Vicente Guerrero,"Melchor Muzquiz No 116, Estanzuela, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.49072399997,-99.10482199986,Martin Carrera Ii,Primaria
651,Secundaria Para Trabajadores 64,"Cerrada De Mina S/N, Pueblo San Mateo Tlaltenango, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.34275499998815,-99.28110399990136,San Mateo Tlaltenango (Pblo),Secundaria
652,Primaria General - Tonatiuh,"V Carranza Y Gabriel Guerra, Cuautepec Barrio Bajo, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.533197999975,-99.13971099995,Benito Juarez,Primaria
653,Primaria General - Investigacion Educativa,"Huizachito No 91, Huizachito La Palma, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.37250200007524,-99.28000600003736,Jardines De La Palma (Huizachito),Primaria
654,Primaria General - Suave Patria,"Av 20 De Noviembre S/N, 25 De Julio, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.494391139332,-99.08195400689,25 De Julio,Primaria
655,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 88","Mitla Y Serafin Olarte S/N, Independencia, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.38050365329715,-99.15102819412456,Independencia,Primaria
656,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 90  M","Av  Division Del Norte No  3229, El Rosedal, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.33932899990298,-99.14805200016336,El Rosedal I,Primaria
657,Preescolar General - Republica De Nicaragua,"Caliz No 7, El Reloj, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31836300000563,-99.13992100000968,El Reloj,Preescolar
658,Primaria General - Profr. Moises Saenz,"Felix Romero No 60, Constitucion De La Republica, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.48296799987,-99.10097499995,Constitucion De La Republica,Primaria
659,Escuela Secundaria Tecnica 99,"Congreso De La Union Y Enriqueta, Bondojito, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.4683086364813,-99.11012092715,Bondojito,Secundaria
660,Secundaria General - Ramon Dominguez Ramon,"Tacuba No 19, Colonia Merced Gomez, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.36529100006313,-99.1989070001615,Merced Gomez,Secundaria
661,Primaria General - Carmen Serdan,"Purisima S/N, Colonia San Bartolo Ameyalco, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.3306599999993,-99.2751190000073,San Bartolo Ameyalco (Pblo),Primaria
662,Preescolar General - Ave Real,"Calle Perdiz Y Zacua, Colonia Ave Real, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.362005787838665,-99.23840034835588,Ave Real,Preescolar
663,Primaria General - Andres Osuna,"Av De Anzar S/N, Granjas Modernas, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47907790655,-99.10410305624,Granjas Modernas-San Juan De Aragon (Ampl),Primaria
664,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple No. 31","Manuela Medina  Y Est  Dolores Guerrero, Unidad Habitacional Ctm Ocho, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31532557564853,-99.10673142167444,Ctm Viii Culhuacan (U Hab),Primaria
665,Secundaria Tecnica Industrial - Escuela Secundaria Tecnica 67,"San Alejandro Esq. San Jorge Y San Emeterio, Pedregal De Santa Ursula, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.3075748890642,-99.15570008659844,Pedregal De Santa Ursula Iii,Secundaria
666,Secundaria General - Juan Jose Arreola Zuñiga,"U Hab Villa Centroamericana, Villa Centroamerica Y Del Caribe, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.28251098371,-99.05620007966,Villa Centroamericana (U Hab),Secundaria
667,Preescolar General - Familia Juarez Maza,"Av Anacahuita S/N, Pedregal De Santo Domingo, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.32559899981193,-99.17291199979408,Pedregal De Sto Domingo Viii,Preescolar
670,Primaria General - Gral. Adalberto Tejeda,"Norte 73 No 337, Jardin Azpeitia, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.47321199977542,-99.17432899979492,Jardin Azpeitia,Primaria
673,Preescolar General Con Servicio Asistencial - Ignacio Ramirez,"Felipe De La Garza Y J Zubieta N, Juan Escutia, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.39257923513,-99.04303252035,Juan Escutia Ii,Preescolar
674,Secundaria General - Coyolxauhqui,"Av. Universidad S/N Y Av. Central, U Hab Ejto Constitucionalista, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.38426310649,-99.05449133185,"Ejto Constitucionalista, Supermanzana Ii (U Hab)",Secundaria
676,Preescolar General - Teolincacihuatl,"Nautla S/N, El Rodeo, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33337999957,-99.07307899994,El Rodeo,Preescolar
677,Primaria General - Lic. Antonio Martinez De Castro,"San Raul Y San Benjamin S/N, Pedregal De Santa Ursula, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31260034806815,-99.1498569665949,Pedregal De Santa Ursula I,Primaria
678,Preescolar General - Citlalxalpa,"Prolongacion Juarez Y Zaragoza, Pueblo San Mateo Xalpa, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.22982692061,-99.12258715878,San Mateo Xalpa (Pblo),Preescolar
679,Preescolar General - Ignacio Ramirez,"Hermenegildo Galeana No 11, Santiago Tulyehualco, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.26017999933,-99.02736999961,San Luis Tlaxialtemalco (Pblo),Preescolar
680,Primaria General - Lic. Emilio Portes Gil,"Coyamel No 178, Pedregal De Santo Domingo, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.33390400014184,-99.16616099994766,Pedregal De Sto Domingo Ii,Primaria
681,Preescolar General - Guadalupe Servin De La Mora,"Dulce Oliva 72, Coyoacan, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.34759600017534,-99.17400700002256,Santa Catarina (Barr),Preescolar
682,Preescolar General Con Servicio Asistencial - Mextlixochitl,"Callejon De Cerrada 1O De Mayo S/N, Pueblo San Miguel Xicalco, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.2346259999,-99.16469199993,San Miguel  Xicalco (Pblo),Preescolar
683,Primaria General - Profr. Agustin Cue Canovas,"Catarroja S/N, Cerro De La Estrella, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32694787417,-99.08042085645,Cerro De La Estrella I,Primaria
684,Preescolar General - Xochitlcalli,"Roberto Fulton S/N, San Andres Tomatlan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33010863867,-99.10331865345,San Andres Tomatlan (Pblo),Preescolar
685,Preescolar General - Xochiconetl,"Av. Siete S/N, Ampliacion Miguel Hidalgo, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.27441091888,-99.21269140695,Ampliacion Miguel Hidalgo 4a Secc,Preescolar
686,Primaria General - Mauritania,"Santa Cruz No 6, San Miguel Topilejo, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.198891999842,-99.14002600005,San Miguel Topilejo (Pblo),Primaria
687,Preescolar General Con Servicio Asistencial - Tlali,"Guadalajara S/N Unidad Hab. Fovissste, Fuentes Brotantes, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.28532390271,-99.18343043653,Fuentes Brotantes Miguel Hidalgo (U Hab),Preescolar
688,Primaria General - Republica De Tanzania,"Playa Flamingos No 64, Militar Marte, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.38131909335,-99.12493368817,Militar Marte,Primaria
689,Primaria General - Calmecac,"Oriente 245 B No 35, Agricola Oriental, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.40063799994,-99.06825899998,Agricola Oriental Iv,Primaria
690,Primaria General - Jose Ruben Romero,"Calle 6 No 333, Pantitlan, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.41495800017,-99.05862800003,Pantitlan Ii,Primaria
691,Primaria General - Amistad Mundial,"Rosa Trepadora Y Poniente, Colonia Molino De Rosas, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.37123699993618,-99.19629600009614,Molino De Rosas,Primaria
692,Primaria General -  Maestro Enrique Coca Perez,"Acambaro S/N,Colonia Olivar De Los Padres, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.3421320000087,-99.20733299985238,Olivar De Los Padres,Primaria
694,Secundaria Para Trabajadores - Xolotl,"Plaza Juarez S/N, Barrio Panchimalco, Delegacion Milpa Alta, Mexico Df.",Milpa Alta,19.20711399987,-99.06872200018,San Bartolome Xicomulco (Pblo),Secundaria
697,Primaria General - Rafael Ramirez Castañeda,"Aldama Y Concepcion S/N, Pueblo Sta Catarina Yecahuizotl, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.31067132867,-98.96685289667,Santa Catarina Yecahuizotl (Pblo),Primaria
698,Preescolar General - Abelardo L. Rodriguez,"Abelardo L. Rodriguez S/N Y Gust, Presidentes De Mexico, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33204584247,-99.06053164813,Presidentes De Mexico,Preescolar
699,Primaria General - Efraina Rocha Martinez,"Andador Juana De Arco No 1, Margarita Maza De Juarez, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.3761829999,-99.03198499985,Paraiso,Primaria
700,Primaria General - Rufino Tamayo,"Calle Encinos S/N, Conj Habit Solidaridad Infonavit, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.37319799985,-99.00503199978,Solidaridad El Salado (U Hab),Primaria
701,Secundaria General - Jose Calvo Saucedo,"Estaño Y Sorpresa, Felipe Angeles, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.45183987687,-99.11093857217,Felipe Angeles,Secundaria
702,Primaria General - Cuahilama,"Jardin Lazaro Cardenas S/N Pueblo, Santa Cruz Acalpixca, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.24467722164,-99.07753301025,Santa Cruz Acalpixca (Pblo),Primaria
703,Preescolar General Con Servicio Asistencial - Olincal,"Monte Morelos No 24, San Lucas Xochimanca, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.24151900015,-99.10901700013,San Lucas Xochimanca (Pblo),Preescolar
704,Secundaria General - Frida Kahlo,"San Juanico Y Periferico, Ampl Gabriel Hernandez, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.5043306032,-99.0966229528,Gabriel Hernandez (Ampl) I,Secundaria
705,Primaria General - Pedro Romero De Terreros,"Mitla Y Cuiculco No 650, Letran Valle, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.37679300021053,-99.15033800015038,Letran Valle,Primaria
